Iteration min current max
12600000000 73 86 95
12700000000 73 86 95
12800000000 70 86 91
12900000000 73 86 91
13000000000 73 85 89
13100000000 72 86 91
13200000000 72 86 91
13300000000 73 86 91
13400000000 73 86 89
13500000000 72 85 89
13600000000 71 85 99
13700000000 73 86 99
13800000000 72 86 99
13900000000 73 86 88
14000000000 72 97 99
14100000000 73 85 99
14200000000 72 85 99
14300000000 72 86 89
14400000000 73 86 89
14500000000 71 86 86
14600000000 72 85 86
14700000000 71 98 99
14800000000 73 84 99
14900000000 72 86 99
15000000000 73 85 88
15100000000 72 86 99
15200000000 72 86 99
15300000000 73 86 99
15400000000 72 86 89
15500000000 73 85 89
15600000000 70 83 86
15700000000 70 85 102
15800000000 73 86 102
15900000000 73 86 101
16000000000 73 90 101
16100000000 72 86 101
16200000000 73 86 88
16300000000 73 86 88
16400000000 73 84 88
16500000000 72 86 102
16600000000 73 86 102
16700000000 72 89 102
16800000000 73 86 102
16900000000 73 84 91
17000000000 73 86 102
17100000000 72 86 102
17200000000 73 85 102
17300000000 72 85 102
17400000000 73 86 102
17500000000 73 86 91
17600000000 73 86 102
17700000000 73 86 102
17800000000 71 86 89
17900000000 71 100 102
18000000000 73 91 102
18100000000 73 85 101
18200000000 73 85 89
18300000000 72 86 101
18400000000 73 86 88
18500000000 73 86 88
18600000000 73 86 88
18700000000 72 86 102
18800000000 73 86 102
18900000000 72 102 102
19000000000 74 85 102
19100000000 73 86 102
19200000000 73 86 89
19300000000 73 86 102
19400000000 72 83 102
19500000000 73 85 102
19600000000 72 86 102
19700000000 73 95 102
19800000000 74 85 102
19900000000 73 86 102
20000000000 73 85 89
20100000000 70 86 102
20200000000 73 86 86
20300000000 73 84 86
20400000000 72 83 86
20500000000 72 85 86
20600000000 72 86 86
20700000000 73 85 86
20800000000 73 86 86
20900000000 72 85 86
21000000000 71 86 86
21100000000 72 86 86
21200000000 73 86 86
21300000000 72 86 86
21400000000 73 85 86
21500000000 72 85 86
21600000000 72 85 86
21700000000 71 86 86
21800000000 72 86 86
21900000000 72 86 86
22000000000 71 86 102
22100000000 73 86 102
22200000000 72 85 102
22300000000 73 86 88
22400000000 72 97 102
22500000000 72 92 102
22600000000 73 85 102
22700000000 72 86 102
22800000000 72 99 102
22900000000 73 84 102
23000000000 69 84 102
23100000000 72 83 85
23200000000 71 85 85
23300000000 70 85 85
23400000000 71 85 85
23500000000 72 83 85
23600000000 72 84 85
23700000000 72 85 85
23800000000 72 85 85
23900000000 72 84 85
24000000000 72 85 85
24100000000 72 85 85
24200000000 71 85 85
24300000000 72 85 85
24400000000 72 85 85
24500000000 72 85 85
24600000000 72 85 85
24700000000 72 84 85
24800000000 72 84 85
24900000000 72 85 85
25000000000 70 85 85
25100000000 71 84 85
25200000000 71 84 85
25300000000 71 85 85
25400000000 70 85 85
25500000000 71 85 85
25600000000 72 85 85
25700000000 71 85 85
25800000000 72 85 85
25900000000 72 83 85
26000000000 70 85 85
26100000000 71 83 85
26200000000 71 83 85
26300000000 72 85 85
26400000000 70 85 85
26500000000 71 85 85
26600000000 72 84 85
26700000000 71 83 85
26800000000 70 85 85
26900000000 72 85 85
27000000000 71 83 85
27100000000 72 85 85
27200000000 72 84 85
27300000000 69 86 86
27400000000 72 86 86
27500000000 72 81 86
27600000000 72 86 86
27700000000 71 85 86
27800000000 73 86 86
27900000000 72 84 86
28000000000 72 85 86
28100000000 73 86 86
28200000000 72 86 86
28300000000 72 85 86
28400000000 71 85 86
28500000000 71 86 86
28600000000 73 85 86
28700000000 72 86 86
28800000000 72 85 86
28900000000 73 84 86
29000000000 72 86 86
29100000000 72 86 86
29200000000 70 86 86
29300000000 73 86 86
29400000000 72 85 86
29500000000 72 86 86
29600000000 72 86 86
29700000000 71 86 86
29800000000 71 86 86
29900000000 72 86 86
30000000000 72 86 86
30100000000 72 86 86
30200000000 72 86 86
30300000000 70 86 86
30400000000 73 86 86
30500000000 72 86 86
30600000000 72 86 86
30700000000 73 86 86
30800000000 72 85 86
30900000000 71 86 86
31000000000 73 85 86
31100000000 72 86 86
31200000000 72 84 86
31300000000 72 85 86
31400000000 73 86 86
31500000000 72 84 86
31600000000 73 83 86
31700000000 72 86 86
31800000000 73 86 86
31900000000 71 86 86
32000000000 72 86 86
32100000000 71 85 86
32200000000 72 86 86
32300000000 73 85 86
32400000000 72 86 86
32500000000 72 85 86
32600000000 73 84 86
32700000000 72 84 86
32800000000 73 86 86
32900000000 72 86 86
33000000000 70 86 86
33100000000 71 85 86
33200000000 70 86 86
33300000000 71 85 86
33400000000 72 84 86
33500000000 71 86 86
33600000000 71 85 86
33700000000 72 86 86
33800000000 70 85 86
33900000000 72 85 86
34000000000 72 85 86
34100000000 72 86 86
34200000000 72 86 86
34300000000 73 85 86
34400000000 71 84 86
34500000000 72 85 86
34600000000 72 86 86
34700000000 72 85 86
34800000000 72 86 86
34900000000 72 86 86
35000000000 70 85 86
35100000000 72 85 86
35200000000 72 85 86
35300000000 72 85 86
35400000000 72 86 86
35500000000 71 85 86
35600000000 73 86 86
35700000000 72 84 86
35800000000 73 86 86
35900000000 72 85 86
36000000000 72 86 86
36100000000 73 86 86
36200000000 72 86 86
36300000000 72 86 86
36400000000 73 86 86
36500000000 71 86 86
36600000000 72 86 86
36700000000 71 86 86
36800000000 73 86 86
36900000000 72 85 86
37000000000 72 86 86
37100000000 72 85 86
37200000000 73 86 86
37300000000 72 84 86
37400000000 73 86 86
37500000000 72 86 86
37600000000 73 84 86
37700000000 69 85 87
37800000000 71 86 86
37900000000 71 85 86
38000000000 70 85 99
38100000000 73 86 99
38200000000 73 86 91
38300000000 73 86 89
38400000000 72 86 99
38500000000 73 86 88
38600000000 73 86 88
38700000000 73 85 88
38800000000 73 85 88
38900000000 72 85 99
39000000000 72 92 99
39100000000 74 86 99
39200000000 73 86 99
39300000000 73 86 89
39400000000 74 86 89
39500000000 72 86 99
39600000000 73 86 91
39700000000 72 86 95
39800000000 73 86 95
39900000000 73 86 91
40000000000 73 86 95
40100000000 73 86 95
40200000000 71 86 95
40300000000 71 86 99
40400000000 73 91 99
40500000000 73 86 99
40600000000 73 86 89
40700000000 73 85 99
40800000000 72 85 89
40900000000 73 85 88
41000000000 73 85 88
41100000000 73 86 88
41200000000 72 86 99
41300000000 73 86 99
41400000000 72 85 99
41500000000 73 86 99
41600000000 73 85 91
41700000000 73 86 89
41800000000 72 85 99
41900000000 73 85 99
42000000000 73 86 99
42100000000 72 86 95
42200000000 74 86 99
42300000000 73 85 99
42400000000 73 86 89
42500000000 70 86 95
42600000000 73 86 91
42700000000 73 86 89
42800000000 73 86 89
42900000000 72 86 91
43000000000 73 86 91
43100000000 72 86 91
43200000000 73 86 90
43300000000 73 85 89
43400000000 72 84 87
43500000000 71 86 99
43600000000 73 86 99
43700000000 72 83 99
43800000000 72 82 99
43900000000 72 89 99
44000000000 73 85 99
44100000000 72 85 99
44200000000 72 86 89
44300000000 73 86 89
44400000000 71 86 86
44500000000 72 83 86
44600000000 72 85 86
44700000000 71 85 99
44800000000 73 86 99
44900000000 72 85 99
45000000000 72 86 99
45100000000 72 93 99
45200000000 73 86 99
45300000000 72 86 99
45400000000 72 86 89
45500000000 70 83 89
45600000000 70 82 86
45700000000 70 99 104
45800000000 73 86 102
45900000000 73 86 101
46000000000 73 86 89
46100000000 73 86 101
46200000000 72 86 89
46300000000 73 85 88
46400000000 73 86 88
46500000000 74 85 88
46600000000 72 85 102
46700000000 73 99 102
46800000000 72 86 104
46900000000 73 86 102
47000000000 73 85 101
47100000000 73 86 89
47200000000 73 86 102
47300000000 72 86 102
47400000000 73 85 102
47500000000 72 86 102
47600000000 73 86 102
47700000000 73 86 102
47800000000 73 86 92
47900000000 73 99 102
48000000000 71 86 102
48100000000 71 99 102
48200000000 74 85 105
48300000000 73 84 102
48400000000 73 84 89
48500000000 73 100 101
48600000000 72 86 101
48700000000 73 86 88
48800000000 73 85 88
48900000000 73 86 88
49000000000 72 85 102
49100000000 73 85 102
49200000000 72 99 102
49300000000 74 85 104
49400000000 73 86 105
49500000000 73 86 91
49600000000 73 86 89
49700000000 72 86 102
49800000000 73 86 104
49900000000 73 88 104
50000000000 72 86 102
50100000000 73 97 105
50200000000 74 86 105
50300000000 73 86 103
50400000000 73 85 89
50500000000 73 88 102
50600000000 70 86 92
50700000000 73 85 86
50800000000 73 86 86
50900000000 72 86 86
51000000000 72 86 86
51100000000 72 86 86
51200000000 73 85 86
51300000000 73 86 86
51400000000 72 85 86
51500000000 71 86 86
51600000000 73 85 86
51700000000 72 86 86
51800000000 72 86 86
51900000000 72 86 86
52000000000 72 86 86
52100000000 72 86 86
52200000000 73 86 86
52300000000 71 85 86
52400000000 72 86 86
52500000000 72 86 86
52600000000 71 86 104
52700000000 73 86 104
52800000000 72 86 102
52900000000 73 86 88
53000000000 72 86 104
53100000000 72 86 104
53200000000 73 86 104
53300000000 72 86 104
53400000000 72 99 104
53500000000 73 86 105
53600000000 69 85 105
53700000000 73 85 85
53800000000 72 85 85
53900000000 72 85 85
54000000000 72 85 85
54100000000 72 85 85
54200000000 72 85 85
54300000000 71 85 85
54400000000 73 85 85
54500000000 72 85 85
54600000000 72 83 85
54700000000 72 85 85
54800000000 72 85 85
54900000000 72 85 85
55000000000 70 83 85
55100000000 70 85 85
55200000000 70 84 85
55300000000 72 83 85
55400000000 71 83 85
55500000000 71 84 85
55600000000 72 82 85
55700000000 70 85 85
55800000000 72 85 85
55900000000 71 85 85
56000000000 70 84 85
56100000000 72 85 85
56200000000 71 85 85
56300000000 69 85 85
56400000000 70 85 85
56500000000 72 84 85
56600000000 71 85 85
56700000000 72 82 85
56800000000 72 85 85
56900000000 72 85 85
57000000000 72 83 85
57100000000 72 84 85
57200000000 71 85 85
57300000000 73 83 85
57400000000 72 85 85
57500000000 72 85 85
57600000000 72 85 85
57700000000 72 84 85
57800000000 70 84 85
57900000000 71 85 85
58000000000 71 83 85
58100000000 70 85 85
58200000000 71 85 85
58300000000 72 85 85
58400000000 71 84 85
58500000000 72 84 85
58600000000 70 84 85
58700000000 71 85 85
58800000000 72 85 85
58900000000 70 85 85
59000000000 71 85 85
59100000000 69 85 86
59200000000 72 86 86
59300000000 71 85 86
59400000000 71 86 86
59500000000 72 85 86
59600000000 70 84 86
59700000000 73 85 86
59800000000 72 84 86
59900000000 73 85 86
60000000000 72 86 86
60100000000 72 86 86
60200000000 73 86 86
60300000000 72 86 86
60400000000 73 85 86
60500000000 72 85 86
60600000000 72 85 86
60700000000 72 86 86
60800000000 73 85 86
60900000000 71 85 86
61000000000 71 86 86
61100000000 73 86 86
61200000000 72 86 86
61300000000 73 85 86
61400000000 72 86 86
61500000000 73 85 86
61600000000 72 84 86
61700000000 73 85 86
61800000000 72 86 86
61900000000 72 85 86
62000000000 73 85 86
62100000000 72 86 86
62200000000 73 86 86
62300000000 70 83 86
62400000000 72 86 86
62500000000 71 85 86
62600000000 73 86 86
62700000000 72 85 86
62800000000 72 85 86
62900000000 72 85 86
63000000000 73 85 86
63100000000 72 86 86
63200000000 72 85 86
63300000000 73 86 86
63400000000 72 86 86
63500000000 72 85 86
63600000000 72 85 86
63700000000 73 85 86
63800000000 72 85 86
63900000000 73 86 86
64000000000 71 86 86
64100000000 72 83 86
64200000000 72 86 86
64300000000 72 86 86
64400000000 71 84 86
64500000000 72 85 86
64600000000 72 86 86
64700000000 70 84 86
64800000000 72 85 86
64900000000 72 85 86
65000000000 72 86 86
65100000000 71 85 86
65200000000 71 85 86
65300000000 72 85 86
65400000000 72 86 86
65500000000 72 83 86
65600000000 70 85 86
65700000000 72 84 86
65800000000 72 83 86
65900000000 72 85 86
66000000000 71 85 86
66100000000 72 85 86
66200000000 72 85 86
66300000000 72 85 86
66400000000 72 85 86
66500000000 70 83 86
66600000000 73 85 86
66700000000 72 85 86
66800000000 72 84 86
66900000000 72 84 86
67000000000 72 85 86
67100000000 72 86 86
67200000000 72 86 86
67300000000 72 85 86
67400000000 71 85 86
67500000000 72 85 86
67600000000 72 85 86
67700000000 72 85 86
67800000000 71 85 86
67900000000 72 84 86
68000000000 70 85 86
68100000000 71 85 86
68200000000 72 86 86
68300000000 72 85 86
68400000000 72 85 86
68500000000 72 85 86
68600000000 71 85 86
68700000000 71 84 86
68800000000 70 84 86
68900000000 73 86 86
69000000000 72 86 86
69100000000 73 84 86
69200000000 72 85 86
69300000000 73 85 86
69400000000 72 86 86
69500000000 72 85 86
69600000000 73 85 86
69700000000 72 85 86
69800000000 71 85 86
69900000000 72 85 86
70000000000 72 85 86
70100000000 71 86 86
70200000000 72 85 86
70300000000 72 84 86
70400000000 69 86 86
70500000000 72 86 86
70600000000 72 85 86
70700000000 71 86 86
70800000000 71 86 86
70900000000 71 86 86
71000000000 70 85 86
71100000000 72 86 86
71200000000 72 85 86
71300000000 72 83 86
71400000000 73 85 86
71500000000 71 86 86
71600000000 73 86 86
71700000000 72 86 86
71800000000 73 85 86
71900000000 72 85 86
72000000000 72 85 86
72100000000 73 85 86
72200000000 73 86 86
72300000000 72 86 86
72400000000 73 86 86
72500000000 72 86 86
72600000000 73 83 86
72700000000 73 85 86
72800000000 72 84 86
72900000000 72 86 86
73000000000 72 86 86
73100000000 73 86 86
73200000000 73 84 86
73300000000 72 85 86
73400000000 73 86 86
73500000000 71 85 86
73600000000 72 86 86
73700000000 71 85 86
73800000000 73 85 86
73900000000 73 86 86
74000000000 72 85 86
74100000000 72 86 86
74200000000 72 85 86
74300000000 73 86 86
74400000000 73 86 86
74500000000 72 86 86
74600000000 73 86 86
74700000000 73 86 86
74800000000 72 85 86
74900000000 73 85 86
75000000000 72 86 86
75100000000 73 86 86
75200000000 72 85 86
75300000000 72 85 86
75400000000 73 86 86
75500000000 73 85 86
75600000000 72 86 86
75700000000 73 86 86
75800000000 70 85 86
75900000000 72 86 86
76000000000 72 85 86
76100000000 71 85 86
76200000000 72 85 86
76300000000 72 86 86
76400000000 72 83 86
76500000000 71 86 86
76600000000 71 86 86
76700000000 72 86 86
76800000000 72 86 86
76900000000 70 86 86
77000000000 72 85 86
77100000000 71 86 86
77200000000 72 85 86
77300000000 72 86 86
77400000000 73 86 86
77500000000 72 86 86
77600000000 72 86 86
77700000000 72 85 86
77800000000 72 84 86
77900000000 72 86 86
78000000000 71 85 86
78100000000 71 86 86
78200000000 72 84 86
78300000000 72 86 86
78400000000 72 86 86
78500000000 73 86 86
78600000000 72 86 86
78700000000 72 86 86
78800000000 72 86 86
78900000000 72 86 86
79000000000 70 85 86
79100000000 72 85 86
79200000000 72 86 86
79300000000 72 86 86
79400000000 71 86 86
79500000000 72 86 86
79600000000 71 86 86
79700000000 72 86 86
79800000000 72 86 86
79900000000 72 86 86
80000000000 72 85 86
80100000000 72 86 86
80200000000 70 82 86
80300000000 71 86 86
80400000000 72 86 86
80500000000 72 83 86
80600000000 72 86 86
80700000000 72 85 86
80800000000 72 86 86
80900000000 72 86 86
81000000000 71 86 86
81100000000 72 86 86
81200000000 71 84 86
81300000000 70 85 86
81400000000 72 85 86
81500000000 72 86 86
81600000000 72 86 86
81700000000 72 86 86
81800000000 71 86 86
81900000000 71 86 86
82000000000 72 86 86
82100000000 72 86 86
82200000000 72 86 86
82300000000 72 86 86
82400000000 72 85 86
82500000000 72 86 86
82600000000 69 85 102
82700000000 73 86 102
82800000000 73 86 91
82900000000 73 86 101
83000000000 72 85 91
83100000000 74 84 88
83200000000 73 86 88
83300000000 73 85 88
83400000000 72 85 102
83500000000 73 77 102
83600000000 72 86 102
83700000000 73 85 102
83800000000 73 85 91
83900000000 73 86 102
84000000000 72 86 102
84100000000 73 85 102
84200000000 72 86 102
84300000000 73 86 102
84400000000 73 84 102
84500000000 73 86 101
84600000000 73 85 102
84700000000 71 85 87
84800000000 71 88 102
84900000000 73 85 102
85000000000 73 85 101
85100000000 73 96 101
85200000000 72 86 101
85300000000 73 83 88
85400000000 73 86 88
85500000000 73 83 88
85600000000 72 86 102
85700000000 73 101 102
85800000000 72 86 102
85900000000 74 85 102
86000000000 73 87 102
86100000000 73 86 89
86200000000 72 86 102
86300000000 73 86 102
86400000000 73 85 102
86500000000 72 86 102
86600000000 73 84 102
86700000000 73 84 102
86800000000 73 86 102
86900000000 73 86 89
87000000000 70 85 102
87100000000 72 85 86
87200000000 71 86 86
87300000000 70 85 86
87400000000 70 84 85
87500000000 72 85 85
87600000000 71 85 85
87700000000 72 85 85
87800000000 70 86 88
87900000000 73 84 88
88000000000 72 83 90
88100000000 73 86 90
88200000000 72 86 90
88300000000 71 79 89
88400000000 72 86 86
88500000000 71 85 86
88600000000 70 85 86
88700000000 70 86 88
88800000000 73 86 88
88900000000 72 85 102
89000000000 73 99 102
89100000000 72 98 102
89200000000 73 86 102
89300000000 73 86 102
89400000000 71 86 102
89500000000 72 83 86
89600000000 71 86 86
89700000000 72 86 86
89800000000 69 86 86
89900000000 73 84 86
90000000000 72 85 86
90100000000 72 86 86
90200000000 72 86 86
90300000000 73 86 86
90400000000 72 86 86
90500000000 71 86 86
90600000000 73 86 86
90700000000 73 85 86
90800000000 73 86 86
90900000000 72 86 86
91000000000 73 86 86
91100000000 72 85 86
91200000000 73 86 86
91300000000 72 86 86
91400000000 73 86 86
91500000000 73 86 86
91600000000 72 84 86
91700000000 73 86 86
91800000000 73 86 86
91900000000 72 85 86
92000000000 73 86 86
92100000000 71 86 86
92200000000 72 86 86
92300000000 71 85 102
92400000000 73 84 102
92500000000 73 91 102
92600000000 73 86 102
92700000000 73 98 102
92800000000 72 86 102
92900000000 73 85 88
93000000000 73 85 88
93100000000 72 102 102
93200000000 73 99 102
93300000000 72 84 102
93400000000 73 99 102
93500000000 73 90 102
93600000000 73 85 102
93700000000 73 99 102
93800000000 72 86 102
93900000000 73 86 102
94000000000 73 86 102
94100000000 72 99 102
94200000000 74 86 102
94300000000 73 84 102
94400000000 73 102 102
94500000000 70 86 102
94600000000 71 86 86
94700000000 72 86 86
94800000000 72 86 86
94900000000 71 85 86
95000000000 72 86 86
95100000000 72 86 86
95200000000 70 84 86
95300000000 72 86 86
95400000000 71 83 86
95500000000 72 86 86
95600000000 72 86 86
95700000000 72 86 86
95800000000 71 82 86
95900000000 71 86 86
96000000000 72 85 86
96100000000 72 86 86
96200000000 72 86 86
96300000000 70 86 86
96400000000 71 85 86
96500000000 72 85 86
96600000000 72 86 86
96700000000 72 85 86
96800000000 70 85 86
96900000000 70 89 102
97000000000 72 86 102
97100000000 71 86 92
97200000000 72 86 86
97300000000 72 86 86
97400000000 72 86 86
97500000000 72 86 86
97600000000 68 85 86
97700000000 71 85 85
97800000000 71 83 85
97900000000 71 84 85
98000000000 70 85 85
98100000000 72 85 85
98200000000 72 85 85
98300000000 72 84 85
98400000000 73 85 85
98500000000 72 85 85
98600000000 72 85 85
98700000000 71 83 85
98800000000 71 85 85
98900000000 73 85 85
99000000000 72 85 85
99100000000 72 85 85
99200000000 72 85 85
99300000000 72 85 85
99400000000 72 85 85
99500000000 73 85 85
99600000000 70 83 85
99700000000 72 84 85
99800000000 72 85 85
99900000000 72 85 85
100000000000 71 85 85
100100000000 72 85 85
100200000000 71 85 85
100300000000 71 85 85
100400000000 72 85 85
100500000000 72 84 85
100600000000 70 84 85
100700000000 70 85 85
100800000000 73 85 85
100900000000 72 85 85
101000000000 72 85 85
101100000000 72 83 85
101200000000 72 85 85
101300000000 72 85 85
101400000000 73 85 85
101500000000 71 85 85
101600000000 71 82 85
101700000000 72 85 85
101800000000 72 85 85
101900000000 73 85 85
102000000000 72 85 85
102100000000 72 83 85
102200000000 72 85 85
102300000000 72 85 85
102400000000 70 85 85
102500000000 72 85 85
102600000000 72 84 85
102700000000 71 84 85
102800000000 72 83 85
102900000000 72 85 85
103000000000 71 84 85
103100000000 71 85 85
103200000000 72 85 85
103300000000 69 84 85
103400000000 71 85 85
103500000000 72 85 85
103600000000 72 85 85
103700000000 71 85 85
103800000000 72 85 85
103900000000 72 85 85
104000000000 70 85 85
104100000000 72 85 85
104200000000 71 85 85
104300000000 70 85 85
104400000000 71 85 85
104500000000 71 84 85
104600000000 70 85 85
104700000000 72 85 85
104800000000 70 85 85
104900000000 71 85 85
105000000000 71 85 85
105100000000 70 85 85
105200000000 71 84 85
105300000000 71 83 85
105400000000 69 83 85
105500000000 72 85 85
105600000000 72 85 85
105700000000 72 85 85
105800000000 73 84 85
105900000000 72 83 85
106000000000 72 85 85
106100000000 72 85 85
106200000000 71 83 85
106300000000 71 85 85
106400000000 72 85 85
106500000000 72 85 85
106600000000 72 84 85
106700000000 72 85 85
106800000000 72 85 85
106900000000 73 85 85
107000000000 70 85 85
107100000000 72 84 85
107200000000 72 85 85
107300000000 71 82 85
107400000000 72 85 85
107500000000 70 85 85
107600000000 72 85 85
107700000000 72 85 85
107800000000 72 85 85
107900000000 72 85 85
108000000000 72 85 85
108100000000 71 85 85
108200000000 72 85 85
108300000000 71 85 85
108400000000 70 85 85
108500000000 72 84 85
108600000000 71 85 85
108700000000 71 85 85
108800000000 72 85 85
108900000000 70 85 85
109000000000 72 85 85
109100000000 71 85 85
109200000000 71 85 85
109300000000 72 85 85
109400000000 70 85 85
109500000000 72 85 85
109600000000 70 85 85
109700000000 72 85 85
109800000000 72 84 85
109900000000 72 85 85
110000000000 72 84 85
110100000000 72 85 85
110200000000 71 85 85
110300000000 72 83 85
110400000000 71 84 85
110500000000 69 84 85
110600000000 72 85 85
110700000000 71 85 85
110800000000 73 85 85
110900000000 72 85 85
111000000000 71 85 85
111100000000 72 85 85
111200000000 72 84 85
111300000000 72 85 85
111400000000 70 84 85
111500000000 71 83 85
111600000000 70 85 85
111700000000 71 84 85
111800000000 71 85 85
111900000000 71 85 85
112000000000 70 85 85
112100000000 70 85 85
112200000000 72 85 85
112300000000 71 83 85
112400000000 70 85 85
112500000000 71 85 85
112600000000 69 82 90
112700000000 72 86 90
112800000000 71 86 93
112900000000 71 86 93
113000000000 70 86 93
113100000000 71 83 90
113200000000 70 86 90
113300000000 72 86 90
113400000000 72 86 90
113500000000 72 83 90
113600000000 71 84 93
113700000000 72 85 90
113800000000 71 86 93
113900000000 72 85 86
114000000000 71 86 93
114100000000 72 89 90
114200000000 70 92 102
114300000000 70 84 102
114400000000 71 92 99
114500000000 71 86 99
114600000000 70 86 102
114700000000 71 83 104
114800000000 70 86 104
114900000000 72 84 86
115000000000 72 86 86
115100000000 72 86 86
115200000000 71 86 86
115300000000 72 86 86
115400000000 71 86 99
115500000000 73 99 99
115600000000 72 85 99
115700000000 72 91 99
115800000000 71 86 105
115900000000 72 84 104
116000000000 72 83 104
116100000000 69 86 105
116200000000 72 85 90
116300000000 71 86 90
116400000000 70 86 90
116500000000 72 86 99
116600000000 72 86 99
116700000000 72 84 90
116800000000 72 86 99
116900000000 71 86 99
117000000000 71 86 86
117100000000 70 84 90
117200000000 71 85 90
117300000000 70 84 102
117400000000 71 83 102
117500000000 70 85 109
117600000000 71 86 109
117700000000 70 86 109
117800000000 71 93 99
117900000000 72 93 99
118000000000 72 99 99
118100000000 72 98 99
118200000000 71 86 104
118300000000 70 86 104
118400000000 71 86 99
118500000000 69 85 106
118600000000 71 88 93
118700000000 71 86 93
118800000000 70 99 107
118900000000 73 88 107
119000000000 72 82 107
119100000000 72 84 104
119200000000 72 91 104
119300000000 73 87 109
119400000000 72 85 92
119500000000 72 89 89
119600000000 73 86 104
119700000000 71 82 106
119800000000 71 83 110
119900000000 73 90 107
120000000000 72 85 107
120100000000 73 86 89
120200000000 72 89 104
120300000000 72 90 109
120400000000 73 84 109
120500000000 72 85 92
120600000000 72 83 104
120700000000 72 89 104
120800000000 70 84 95
120900000000 72 88 104
121000000000 72 86 95
121100000000 71 90 107
121200000000 72 84 107
121300000000 72 86 104
121400000000 71 97 99
121500000000 71 86 107
121600000000 72 88 107
121700000000 70 84 104
121800000000 70 88 93
121900000000 73 100 107
122000000000 74 99 111
122100000000 73 87 107
122200000000 73 100 107
122300000000 72 85 112
122400000000 73 86 89
122500000000 72 86 104
122600000000 72 84 104
122700000000 73 89 109
122800000000 74 98 109
122900000000 73 85 109
123000000000 73 90 92
123100000000 72 89 92
123200000000 72 86 104
123300000000 73 86 104
123400000000 73 99 104
123500000000 71 88 111
123600000000 72 100 112
123700000000 72 88 112
123800000000 71 98 110
123900000000 74 90 111
124000000000 74 89 110
124100000000 73 84 107
124200000000 73 92 112
124300000000 72 84 92
124400000000 72 83 104
124500000000 73 86 104
124600000000 72 86 104
124700000000 73 100 110
124800000000 74 98 111
124900000000 73 89 109
125000000000 72 89 92
125100000000 73 87 89
125200000000 72 88 104
125300000000 73 87 104
125400000000 73 101 104
125500000000 70 85 104
125600000000 72 84 86
125700000000 71 86 86
125800000000 72 86 86
125900000000 71 89 99
126000000000 72 88 99
126100000000 72 92 99
126200000000 72 83 99
126300000000 72 89 99
126400000000 71 103 107
126500000000 72 92 112
126600000000 72 89 104
126700000000 69 85 104
126800000000 72 85 86
126900000000 71 84 86
127000000000 72 84 86
127100000000 70 83 86
