Iteration min current max
53600000 33 37 43
53700000 32 38 43
53800000 32 37 43
53900000 32 38 43
54000000 32 41 43
54100000 33 38 43
54200000 29 38 43
54300000 32 38 43
54400000 32 37 43
54500000 33 38 43
54600000 32 37 43
54700000 32 38 43
54800000 32 38 38
54900000 32 41 43
55000000 33 38 43
55100000 33 42 43
55200000 32 38 43
55300000 33 38 43
55400000 32 38 43
55500000 32 38 38
55600000 32 42 43
55700000 32 38 43
55800000 33 38 43
55900000 30 38 43
56000000 32 42 43
56100000 32 43 43
56200000 33 38 43
56300000 32 38 43
56400000 32 37 43
56500000 32 37 38
56600000 32 42 43
56700000 33 43 43
56800000 33 42 43
56900000 32 37 43
57000000 33 38 43
57100000 32 38 43
57200000 32 37 38
57300000 32 42 43
57400000 32 38 43
57500000 28 38 43
57600000 33 38 43
57700000 32 37 43
57800000 32 38 43
57900000 32 37 43
58000000 32 38 43
58100000 33 38 43
58200000 32 37 38
58300000 32 42 43
58400000 33 42 43
58500000 33 38 43
58600000 32 37 43
58700000 32 38 43
58800000 33 38 43
58900000 32 38 38
59000000 32 38 43
59100000 32 38 43
59200000 29 42 43
59300000 33 38 43
59400000 32 38 43
59500000 32 38 43
59600000 32 37 43
59700000 32 38 43
59800000 33 38 43
59900000 32 38 38
60000000 32 36 43
60100000 33 40 43
60200000 33 38 43
60300000 32 41 43
60400000 32 36 43
60500000 32 38 43
60600000 32 38 38
60700000 33 38 43
60800000 32 43 43
60900000 28 38 43
61000000 32 43 43
61100000 33 38 43
61200000 32 39 43
61300000 32 43 43
61400000 32 37 43
61500000 32 38 43
61600000 33 38 38
61700000 32 37 43
61800000 33 38 43
61900000 32 42 43
62000000 33 42 43
62100000 32 38 43
62200000 32 37 43
62300000 32 42 43
62400000 33 35 43
62500000 32 38 43
62600000 29 43 43
62700000 32 38 43
62800000 32 41 43
62900000 33 40 43
63000000 32 42 43
63100000 32 38 43
63200000 32 38 43
63300000 33 38 38
63400000 32 43 43
63500000 33 38 43
63600000 32 42 43
63700000 33 37 43
63800000 32 38 43
63900000 32 37 43
64000000 32 38 43
64100000 32 38 43
64200000 33 37 43
64300000 29 42 43
64400000 32 37 43
64500000 32 42 43
64600000 33 42 43
64700000 32 37 43
64800000 32 38 43
64900000 32 38 38
65000000 32 37 38
65100000 33 40 43
65200000 33 38 43
65300000 32 37 43
65400000 33 38 43
65500000 32 37 43
65600000 32 38 43
65700000 32 38 43
65800000 32 42 43
65900000 33 38 43
66000000 30 37 43
66100000 32 38 43
66200000 32 37 43
66300000 33 41 43
66400000 32 38 43
66500000 32 38 43
66600000 32 37 38
66700000 32 43 43
66800000 33 34 43
66900000 33 41 43
67000000 32 38 43
67100000 33 38 43
67200000 32 38 43
67300000 32 38 38
67400000 32 42 43
67500000 32 38 43
67600000 33 37 43
67700000 28 38 43
67800000 32 41 43
67900000 32 42 43
68000000 33 38 43
68100000 32 38 43
68200000 32 38 43
68300000 32 38 38
68400000 32 38 43
68500000 33 37 43
68600000 33 40 43
68700000 32 38 43
68800000 33 38 43
68900000 32 38 43
69000000 32 38 38
69100000 32 43 43
69200000 32 38 43
69300000 29 42 43
69400000 33 38 43
69500000 32 38 43
69600000 32 38 43
69700000 32 41 43
69800000 32 38 43
69900000 33 38 43
70000000 32 36 38
70100000 32 40 43
70200000 33 38 43
70300000 33 41 43
70400000 32 38 43
70500000 32 42 43
70600000 33 38 43
70700000 32 38 38
70800000 32 37 43
70900000 32 37 43
71000000 29 42 43
71100000 33 37 43
71200000 32 37 43
71300000 32 38 43
71400000 32 37 43
71500000 32 38 43
71600000 33 37 43
71700000 32 38 38
71800000 32 42 43
71900000 33 38 43
72000000 32 37 43
72100000 33 43 43
72200000 32 36 43
72300000 32 37 43
72400000 32 38 38
72500000 33 37 43
72600000 32 43 43
72700000 30 38 43
72800000 32 41 43
72900000 33 38 43
73000000 32 38 43
73100000 32 38 43
73200000 32 38 43
73300000 32 38 43
73400000 33 37 38
73500000 32 38 43
73600000 33 38 43
73700000 32 41 43
73800000 33 42 43
73900000 32 38 43
74000000 32 37 43
74100000 32 42 43
74200000 33 38 43
74300000 32 42 43
74400000 26 50 58
74500000 36 58 62
74600000 33 53 62
74700000 36 53 61
74800000 40 57 62
74900000 36 60 62
75000000 33 38 62
75100000 32 46 58
75200000 40 54 62
75300000 33 38 59
75400000 33 57 61
75500000 36 56 62
75600000 44 55 62
75700000 33 37 61
75800000 32 56 62
75900000 33 54 62
76000000 33 37 54
76100000 33 58 59
76200000 40 58 59
76300000 48 54 59
76400000 33 55 59
76500000 40 58 58
76600000 44 58 59
76700000 48 58 59
76800000 40 58 59
76900000 48 56 59
77000000 32 38 58
77100000 32 38 46
77200000 32 38 46
77300000 33 37 38
77400000 32 56 62
77500000 36 55 62
77600000 33 50 62
77700000 33 46 62
77800000 33 38 47
77900000 33 57 59
78000000 36 54 59
78100000 37 57 59
78200000 40 54 59
78300000 48 57 59
78400000 36 57 59
78500000 48 58 59
78600000 40 58 59
78700000 48 55 59
78800000 33 57 59
78900000 36 46 59
79000000 36 58 59
79100000 40 55 59
79200000 48 54 59
79300000 32 55 58
79400000 40 57 59
79500000 40 49 59
79600000 36 58 58
79700000 40 57 58
79800000 44 57 59
79900000 48 58 59
80000000 40 55 59
80100000 34 38 59
80200000 33 55 58
80300000 44 57 59
80400000 40 56 59
80500000 36 57 58
80600000 40 58 58
80700000 44 57 59
80800000 48 57 59
80900000 40 55 59
81000000 34 38 59
81100000 32 38 46
81200000 32 38 46
81300000 32 54 58
81400000 40 57 59
81500000 36 56 59
81600000 48 57 59
81700000 40 57 59
81800000 35 45 59
81900000 33 58 59
82000000 36 54 59
82100000 37 54 59
82200000 40 58 59
82300000 48 57 59
82400000 36 56 59
82500000 48 57 59
82600000 40 57 59
82700000 48 57 59
82800000 32 58 58
82900000 40 57 58
83000000 44 57 59
83100000 48 55 59
83200000 40 56 59
83300000 48 57 59
83400000 33 46 58
83500000 39 57 59
83600000 40 57 59
83700000 48 56 59
83800000 36 54 58
83900000 40 58 58
84000000 44 57 59
84100000 48 58 59
84200000 40 56 59
84300000 33 38 59
84400000 28 42 58
84500000 36 54 61
84600000 40 54 62
84700000 33 54 59
84800000 36 53 61
84900000 40 51 61
85000000 36 42 62
85100000 39 51 61
85200000 40 51 62
85300000 32 55 59
85400000 40 58 60
85500000 40 60 61
85600000 33 38 61
85700000 33 58 61
85800000 40 57 61
85900000 36 54 62
86000000 40 58 61
86100000 44 56 61
86200000 32 50 59
86300000 37 57 62
86400000 33 52 62
86500000 33 43 61
86600000 33 58 59
86700000 48 58 59
86800000 44 57 59
86900000 40 57 59
87000000 44 54 59
87100000 48 55 59
87200000 33 58 59
87300000 44 58 58
87400000 40 58 59
87500000 48 57 59
87600000 40 57 59
87700000 44 56 59
87800000 48 57 59
87900000 32 46 58
88000000 32 38 47
88100000 33 38 46
88200000 32 37 38
88300000 32 50 62
88400000 37 57 62
88500000 36 55 62
88600000 33 38 62
88700000 34 58 62
88800000 33 38 62
88900000 33 44 47
89000000 39 58 58
89100000 44 58 59
89200000 36 46 58
89300000 39 56 59
89400000 44 55 59
89500000 40 56 59
89600000 44 57 59
89700000 48 57 59
89800000 36 56 59
89900000 48 58 59
90000000 44 58 59
90100000 40 57 59
90200000 44 57 59
90300000 48 58 59
90400000 33 56 58
90500000 40 58 58
90600000 44 57 59
90700000 36 58 59
90800000 44 58 59
90900000 48 55 59
91000000 40 58 58
91100000 44 54 59
91200000 35 46 59
91300000 32 54 58
91400000 40 54 59
91500000 40 54 59
91600000 36 57 58
91700000 44 58 58
91800000 40 58 59
91900000 48 58 59
92000000 40 57 59
92100000 44 57 59
92200000 48 52 59
92300000 33 55 58
92400000 40 57 59
92500000 42 42 59
92600000 40 56 58
92700000 36 57 58
92800000 44 58 58
92900000 40 58 59
93000000 48 58 59
93100000 40 57 59
93200000 44 58 59
93300000 48 58 59
93400000 32 38 58
93500000 33 38 46
93600000 32 38 38
93700000 32 53 58
93800000 40 56 59
93900000 36 56 59
94000000 48 57 59
94100000 44 56 59
94200000 40 58 59
94300000 44 55 59
94400000 48 58 59
94500000 33 55 58
94600000 40 58 58
94700000 44 54 59
94800000 36 57 59
94900000 48 57 59
95000000 44 56 59
95100000 40 58 59
95200000 44 57 59
95300000 48 55 59
95400000 36 58 59
95500000 48 58 59
95600000 44 55 59
95700000 40 56 59
95800000 44 55 59
95900000 48 58 59
96000000 32 38 58
96100000 33 58 58
96200000 44 57 58
96300000 40 54 59
96400000 40 54 59
96500000 48 54 59
96600000 44 54 59
96700000 33 37 59
96800000 33 58 59
96900000 48 53 59
97000000 44 57 59
97100000 40 57 59
97200000 44 59 59
97300000 48 58 59
97400000 36 58 59
97500000 44 58 58
97600000 40 57 59
97700000 48 57 59
97800000 40 58 59
97900000 44 54 59
98000000 48 58 59
98100000 29 57 58
98200000 38 55 58
98300000 36 59 62
98400000 40 53 60
98500000 40 56 62
98600000 36 57 59
98700000 40 53 58
98800000 36 55 62
98900000 38 54 61
99000000 40 56 61
99100000 44 54 62
99200000 35 52 59
99300000 40 55 62
99400000 44 56 58
99500000 36 57 62
99600000 40 54 58
99700000 36 53 59
99800000 40 56 62
99900000 33 54 58
100000000 36 53 58
100100000 37 57 62
100200000 38 58 61
100300000 40 54 61
100400000 44 53 62
100500000 36 55 60
100600000 40 58 62
100700000 40 58 60
100800000 36 53 62
100900000 40 57 58
101000000 36 49 62
101100000 38 58 61
101200000 40 53 61
101300000 44 55 62
101400000 35 56 62
101500000 36 56 62
101600000 36 58 60
101700000 40 57 62
101800000 40 54 60
101900000 36 54 62
102000000 40 54 58
102100000 36 54 62
102200000 33 38 58
102300000 32 52 61
102400000 38 58 58
102500000 40 53 60
102600000 40 53 61
102700000 36 51 61
102800000 35 56 59
102900000 40 54 61
103000000 34 38 58
103100000 33 59 59
103200000 38 53 61
103300000 42 46 61
103400000 40 58 62
103500000 36 55 61
103600000 38 57 58
103700000 40 53 60
103800000 40 58 61
103900000 45 57 61
104000000 35 51 58
104100000 36 53 61
104200000 40 58 61
104300000 34 38 58
104400000 32 59 62
104500000 38 55 62
104600000 40 56 62
104700000 33 37 62
104800000 34 55 61
104900000 35 56 61
105000000 33 42 61
105100000 33 52 54
105200000 37 59 62
105300000 48 57 62
105400000 40 57 62
105500000 38 57 59
105600000 48 58 59
105700000 45 56 59
105800000 40 58 59
105900000 45 57 58
106000000 44 58 59
106100000 48 58 59
106200000 45 55 59
106300000 48 58 59
106400000 35 59 62
106500000 48 59 62
106600000 40 58 62
106700000 33 51 60
106800000 48 59 62
106900000 40 56 62
107000000 48 58 58
107100000 38 54 58
107200000 45 58 58
107300000 40 58 59
107400000 48 54 59
107500000 45 58 59
107600000 40 52 59
107700000 48 58 59
107800000 45 58 59
107900000 36 54 59
108000000 35 54 62
108100000 48 54 62
108200000 40 55 62
108300000 48 57 58
108400000 36 58 62
108500000 32 54 62
108600000 37 59 62
108700000 48 55 62
108800000 36 53 62
108900000 48 59 62
109000000 35 53 62
109100000 48 58 62
109200000 36 41 62
109300000 37 59 62
109400000 48 54 62
109500000 32 56 62
109600000 36 57 61
109700000 36 57 62
109800000 35 53 62
109900000 36 55 62
110000000 33 38 62
110100000 34 55 58
110200000 36 58 62
110300000 35 51 62
110400000 36 57 61
110500000 34 38 62
110600000 32 37 38
110700000 32 38 38
110800000 34 54 62
110900000 37 54 62
111000000 40 56 62
111100000 36 56 62
111200000 40 58 62
111300000 36 53 62
111400000 36 59 62
111500000 40 58 62
111600000 35 49 62
111700000 36 58 62
111800000 40 58 62
111900000 36 56 62
112000000 33 54 62
112100000 36 52 62
112200000 36 53 61
112300000 36 61 61
112400000 35 42 62
112500000 40 59 61
112600000 36 50 61
112700000 33 46 58
112800000 33 55 58
112900000 38 56 58
113000000 40 55 58
113100000 44 58 59
113200000 45 57 59
113300000 36 52 59
113400000 37 54 62
113500000 48 57 62
113600000 40 58 62
113700000 38 55 59
113800000 48 58 59
113900000 45 57 59
114000000 40 53 59
114100000 45 56 58
114200000 44 56 59
114300000 48 54 59
114400000 45 58 59
114500000 48 58 59
114600000 36 57 58
114700000 40 58 62
114800000 48 53 62
114900000 40 55 62
115000000 44 54 58
115100000 48 58 58
115200000 44 54 58
115300000 40 55 62
115400000 48 55 62
115500000 36 56 62
115600000 40 54 62
115700000 44 58 62
115800000 37 38 62
115900000 36 59 62
116000000 40 58 62
116100000 48 58 58
116200000 38 58 59
116300000 45 59 59
116400000 48 57 59
116500000 40 57 59
116600000 45 57 58
116700000 44 54 59
116800000 48 58 59
116900000 45 58 59
117000000 35 56 59
117100000 36 54 58
117200000 37 57 62
117300000 40 58 62
117400000 48 55 58
117500000 36 57 58
117600000 40 58 62
117700000 48 56 62
117800000 40 55 62
117900000 44 57 58
118000000 48 57 58
118100000 44 58 58
118200000 48 57 58
118300000 40 59 62
118400000 36 52 62
118500000 40 56 62
118600000 44 54 62
118700000 40 54 62
118800000 36 58 62
118900000 48 59 62
119000000 40 57 62
119100000 33 55 58
119200000 40 58 58
119300000 38 53 58
119400000 40 54 59
119500000 45 56 59
119600000 36 58 59
119700000 40 58 60
119800000 48 54 62
119900000 40 57 62
120000000 48 53 58
120100000 44 56 58
120200000 44 57 58
120300000 48 56 58
120400000 40 61 62
120500000 48 54 62
120600000 36 54 62
120700000 44 54 62
120800000 40 54 62
120900000 36 58 62
121000000 48 59 62
121100000 40 56 62
121200000 48 56 58
121300000 38 54 59
121400000 45 54 59
121500000 48 57 59
121600000 40 52 58
121700000 44 57 59
121800000 48 55 59
121900000 45 58 59
122000000 48 57 59
122100000 35 55 58
122200000 36 58 58
122300000 40 54 62
122400000 48 57 62
122500000 40 56 62
122600000 44 58 58
122700000 48 57 58
122800000 44 57 58
122900000 48 58 58
123000000 40 54 62
123100000 36 58 62
123200000 40 59 62
123300000 44 59 62
123400000 40 54 62
123500000 36 59 62
123600000 40 54 62
123700000 48 58 58
123800000 32 54 58
123900000 40 58 58
124000000 38 57 58
124100000 40 57 59
124200000 45 56 59
124300000 40 58 59
124400000 36 58 58
124500000 48 54 58
124600000 36 59 62
124700000 48 57 62
124800000 40 51 62
124900000 48 57 58
125000000 38 58 58
125100000 45 58 58
125200000 40 58 59
125300000 48 51 59
125400000 45 58 59
125500000 40 57 59
125600000 48 55 59
125700000 45 59 59
125800000 35 56 59
125900000 40 55 58
126000000 36 55 58
126100000 40 55 58
126200000 36 59 62
126300000 48 59 62
126400000 40 55 59
126500000 33 37 58
126600000 33 57 58
126700000 38 57 58
126800000 40 58 59
126900000 45 58 59
127000000 48 58 59
127100000 40 54 58
127200000 36 59 62
127300000 48 55 62
127400000 36 53 62
127500000 37 58 62
127600000 48 57 62
127700000 36 58 62
127800000 36 53 60
127900000 48 56 62
128000000 40 55 62
128100000 48 53 58
128200000 38 58 58
128300000 45 57 58
128400000 40 51 59
128500000 48 57 59
128600000 45 57 59
128700000 40 54 59
128800000 48 58 59
128900000 45 56 59
129000000 35 57 59
129100000 40 58 58
129200000 36 57 62
129300000 48 57 62
129400000 36 54 62
129500000 37 56 62
129600000 48 59 62
129700000 36 58 59
129800000 36 57 60
129900000 48 53 62
130000000 40 57 62
130100000 48 54 58
130200000 33 38 58
130300000 32 38 58
130400000 36 52 61
130500000 36 54 62
130600000 35 53 62
130700000 36 55 58
130800000 40 59 62
130900000 36 58 62
131000000 33 54 62
131100000 36 58 58
131200000 40 58 61
131300000 36 53 62
131400000 35 56 62
131500000 36 53 58
131600000 40 54 62
131700000 36 52 62
131800000 32 38 59
131900000 32 57 58
132000000 38 54 58
132100000 40 57 58
132200000 44 58 59
132300000 45 57 59
132400000 36 57 59
132500000 40 58 62
132600000 48 59 62
132700000 40 57 62
132800000 44 58 58
132900000 48 57 58
133000000 44 56 58
133100000 48 58 58
133200000 40 57 62
133300000 36 58 62
133400000 40 58 62
133500000 44 54 62
133600000 40 59 62
133700000 36 58 62
133800000 48 53 62
133900000 40 54 62
134000000 38 58 59
134100000 48 58 59
134200000 45 57 59
134300000 40 54 59
134400000 45 58 58
134500000 44 57 59
134600000 48 54 59
134700000 45 53 59
134800000 48 55 59
134900000 35 57 58
135000000 36 58 58
135100000 40 59 62
135200000 48 57 62
135300000 40 58 62
135400000 44 53 58
135500000 48 57 58
135600000 44 54 58
135700000 40 58 62
135800000 48 59 62
135900000 36 57 62
136000000 40 58 62
136100000 44 54 62
136200000 36 52 62
136300000 48 59 62
136400000 40 57 62
136500000 48 54 58
136600000 33 58 58
136700000 38 54 58
136800000 40 57 58
136900000 44 57 59
137000000 45 57 59
137100000 36 54 59
137200000 37 57 62
137300000 48 58 62
137400000 40 56 62
137500000 48 57 58
137600000 38 57 59
137700000 45 58 59
137800000 48 53 59
137900000 40 58 58
138000000 44 58 59
138100000 48 58 59
138200000 45 56 59
138300000 48 54 59
138400000 36 58 58
138500000 40 58 62
138600000 48 56 62
138700000 40 58 62
138800000 44 57 58
138900000 48 58 58
139000000 44 54 58
139100000 40 60 61
139200000 48 54 62
139300000 36 56 62
139400000 40 55 62
139500000 44 54 62
139600000 40 57 62
139700000 36 59 62
139800000 40 58 62
